FONTE,NATUREZA DA OCORRÊNCIA,HISTÓRICO DA OCORRÊNCIA
CIOPS,VEÍCULO LOCALIZADO 00H27,"LOCAL: RUA ANTÔNIO BANDEIRA, VICENTE PINZON.  VEÍCULO: FIESTA, CINZA, 2004/2004, PLACA HXA8535-CE."
CIOPS,VEÍCULO LOCALIZADO 01H39,"LOCAL: RUA OITOCENTOS E SESSENTA, CONJUNTO CEARÁ.  VEÍCULO: FAN KS, VERMELHA, 2015/2015, PLACA PMJ1076-CE."
CIOPS,VEÍCULO LOCALIZADO  (FLAGRANTE) 04H05,"LOCAL:RUAGRIJALVACOSTA,JARDIMAMÉRICA.VEÍCULO:FACTORYBR125ED,PRETA,2009/2009,PLACANQY3335.SUSPEITO:ANDERSONALMEIDA FARIAS, 21 ANOS, FOI CONDUZIDO À DELEGACIA COMPETENTE."
CIOPS,VEÍCULO LOCALIZADO   08H15,"LOCAL: RUA TOMAZ CAVALCANTE, AUTRAN NUNES.  VEÍCULO: NXR150 BROS ESD, LARANJA, 2012, OIP6055-CE."
CIOPS,VEÍCULO LOCALIZADO  08H36,"LOCAL: AV. JOSÉ DO PATROCÍNIO, MONTESE.  VEÍCULO: SONIC DE PLACA ORW3749-CE (PLACA CLONADA)."
CIOPS,VEÍCULO LOCALIZADO 08H43,"LOCAL: RUA 14, CANINDEZINHO. VEÍCULO: GOL 1000, 1993, BRANCA, HUF7657-CE."
CIOPS,VEÍCULO LOCALIZADO  10H22,"LOCAL: AV. CONÊGO DE CASTRO, PARQUE SANTA ROSA.  VEÍCULO: AMAROK CD 4X4 HIGH, BRANCA, QGQ1313-RN."
CIOPS,VEÍCULO LOCALIZADO  11H13,"LOCAL: RUA PASCHOAL DE CASTRO ALVES, VICENTE PINZON.  VEÍCULO: HB20 1.0M 1.0 M, PRETA, 2013, ORR0352-CE."
CIOPS,VEÍCULOS LOCALIZADOS 13H00,"LOCAL: RUA CORONEL MIGUEL DIAS, EDSON QUEIROZ.VEÍCULOS: 1a JOB, 06/07, BRANCO, HXX2702-CE. 2o SIENA HLX DUALOGIC, CINZA, 2010, NQV9432-CE. OS VEÍCULOS FORAM ENCAMINHADOS À DELEGACIA COMPETENTE."
CIOPS,VEÍCULO LOCALIZADO   16H27,"LOCAL: RUA ADARIAS DE LIMA, MOURA BRASIL.  VEÍCULO: TITAN ESD, PRATA, 2011, OCJ5808-CE."
CIOPS,VEÍCULO LOCALIZADO 15H53,"LOCAL: AV. PERIMETRAL, CONJUNTO PALMEIRAS.  VEÍCULO: FAN ESI, 2010, PRETA, NUT4736-CE."
CIOPS,VEÍCULO LOCALIZADO  18H43,"LOCAL: RUA GILBERTO DE CARVALHO, JANGURUSSU.  VEÍCULO: GOL CLI, PRATA, 1995, HUN3216-CE."
CIOPS,VEÍCULO LOCALIZADO  19H38,"LOCAL: RUA PAULO RÚBENS, VILA VELHA.  VEÍCULO: FACTOR YBR125 K, AZUL, 2008, HXF5277-CE."
CIOPS,VEÍCULO LOCALIZADO  19H41,"LOCAL: RUA BARÃO DO RIO BRANCO, CENTRO.  VEÍCULO: S10 ADVANTAGE D, PRATA, 2007, DUA8343-CE."
CIOPS,VEÍCULO LOCALIZADO 20H20,"LOCAL: RODOVIA BR116, MESSEJANA.  VEÍCULO: XRE 300, PRETA, 2010, NUP2898-CE."
